submission_date,new_case,new_death,Admin_Dose_1_Daily,Administered_Dose1_Pop_Pct,Series_Complete_Daily,Series_Complete_Pop_Pct,Booster_Daily,Additional_Doses_Vax_Pct,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips >=500
2021-02-18,3283,42,28528.0,25.7,27443.0,7.2,0.0,0.0,2281741.0,8206343.0,32787006.0,19554.0
2021-02-19,3187,34,118826.0,26.9,44272.0,7.6,0.0,0.0,2009667.0,8478417.0,36776245.0,18553.0
2021-02-20,2512,29,28437.0,27.1,22621.0,7.8,0.0,0.0,2186639.0,8301445.0,35646750.0,14878.0
2021-02-21,2073,35,23819.0,27.4,6335.0,7.9,0.0,0.0,2215822.0,8272262.0,35073157.0,24221.0
2021-02-22,1552,38,27377.0,27.7,28944.0,8.1,0.0,0.0,2086008.0,8402076.0,36885518.0,22063.0
2021-02-23,2455,28,21687.0,27.9,29691.0,8.4,0.0,0.0,1991991.0,8496093.0,39562277.0,17119.0
2021-02-24,2672,39,68739.0,28.6,34811.0,8.8,0.0,0.0,1972196.0,8515888.0,39389132.0,14817.0
2021-02-25,2879,28,78899.0,29.3,28939.0,9.0,0.0,0.0,1971502.0,8516582.0,40257611.0,16740.0
2021-02-26,2550,32,114479.0,30.3,32901.0,9.3,0.0,0.0,1949320.0,8538764.0,39382141.0,17470.0
2021-02-27,2114,27,97961.0,31.3,21924.0,9.6,0.0,0.0,2049833.0,8438251.0,38226576.0,13801.0
2021-02-28,1724,21,83432.0,32.1,9885.0,9.7,0.0,0.0,2198208.0,8289876.0,37367115.0,20276.0
2021-03-01,1031,21,81156.0,32.9,21333.0,9.9,0.0,0.0,2056202.0,8431882.0,39293177.0,21398.0
2021-03-02,1634,21,46567.0,33.3,26774.0,10.1,0.0,0.0,1994002.0,8494082.0,40101751.0,15541.0
2021-03-03,2151,21,97084.0,34.3,32381.0,10.4,0.0,0.0,2024671.0,8463413.0,40040220.0,15451.0
2021-03-04,2329,21,99264.0,35.1,28963.0,10.7,0.0,0.0,1950493.0,8537591.0,40594438.0,16670.0
2021-03-05,1940,17,88760.0,36.1,971955.0,19.9,0.0,0.0,1871536.0,8616548.0,40536568.0,18255.0
2021-03-06,1744,16,95776.0,37.0,50664.0,20.5,0.0,0.0,2003913.0,8484171.0,37996478.0,13276.0
2021-03-07,1308,21,64909.0,37.599999999999994,28414.0,20.700000000000003,0.0,0.0,2175617.0,8312467.0,35502561.0,20564.0
2021-03-08,975,13,81512.0,38.3,46952.0,21.2,0.0,0.0,2000802.0,8487282.0,38740047.0,20360.0
2021-03-09,1428,17,65951.0,38.9,42343.0,21.6,0.0,0.0,1970715.0,8517369.0,40442414.0,16950.0
2021-03-10,1832,21,129131.0,40.2,67738.0,22.200000000000003,0.0,0.0,1913609.0,8574475.0,41330295.0,17291.0
2021-03-11,1897,18,144860.0,41.6,75472.0,22.9,0.0,0.0,1897840.0,8590244.0,39907387.0,17714.0
2021-03-12,1713,10,142070.0,42.9,118474.0,24.1,0.0,0.0,1799709.0,8688375.0,42956394.0,15445.0
2021-03-13,1803,14,147727.0,44.3,82952.0,25.2,0.0,0.0,1942760.0,8545324.0,38311308.0,12645.0
2021-03-14,1328,14,99423.0,45.3,71567.0,25.5,0.0,0.0,1985472.0,8502612.0,38048019.0,22935.0
2021-03-15,1101,14,89625.0,46.1,65815.0,26.1,0.0,0.0,1947461.0,8540623.0,38312726.0,20709.0
2021-03-16,1548,9,102435.0,47.2,66292.0,26.8,0.0,0.0,1941360.0,8546724.0,40386648.0,16423.0
2021-03-17,1781,11,120205.0,48.3,65473.0,27.4,0.0,0.0,1851440.0,8636644.0,40317945.0,14789.0
2021-03-18,1970,14,145032.0,49.599999999999994,52729.0,27.9,0.0,0.0,1995243.0,8492841.0,38341598.0,14864.0
2021-03-19,1972,18,139466.0,50.9,63818.0,28.5,0.0,0.0,1794577.0,8693507.0,39914418.0,14534.0
2021-03-20,1816,18,115019.0,52.099999999999994,48389.0,29.0,0.0,0.0,1906413.0,8581671.0,38370088.0,10197.0
2021-03-21,1384,15,85973.0,52.9,38231.0,29.4,0.0,0.0,1932038.0,8556046.0,35043780.0,15370.0
2021-03-22,893,9,97805.0,53.900000000000006,43176.0,29.700000000000003,0.0,0.0,1865007.0,8623077.0,42467915.0,18371.0
2021-03-23,1509,9,67888.0,54.5,39216.0,30.1,0.0,0.0,1791641.0,8696443.0,45812734.0,15335.0
2021-03-24,1889,14,122686.0,55.7,67776.0,30.8,0.0,0.0,1834358.0,8653726.0,43463709.0,12994.0
2021-03-25,1974,10,121667.0,56.8,73505.0,31.4,0.0,0.0,1813928.0,8674156.0,44601812.0,14129.0
2021-03-26,2060,8,126708.0,58.1,110159.0,32.6,0.0,0.0,1648119.0,8482421.0,40618995.0,16390.0
2021-03-27,1889,12,103359.0,59.0,90037.0,33.400000000000006,0.0,0.0,1847704.0,8640380.0,40853176.0,11017.0
2021-03-28,1490,13,59564.0,59.599999999999994,63919.0,34.0,0.0,0.0,2022250.0,8465834.0,35469129.0,17718.0
2021-03-29,1012,10,63579.0,60.2,66817.0,34.6,0.0,0.0,1936588.0,8551496.0,40107799.0,19929.0
2021-03-30,1553,9,44954.0,60.6,60706.0,35.3,0.0,0.0,1842198.0,8645886.0,43873578.0,13974.0
2021-03-31,1880,18,117563.0,61.8,109579.0,36.2,0.0,0.0,1873201.0,8614883.0,40829092.0,18113.0
2021-04-01,2084,9,130783.0,63.0,126181.0,37.5,0.0,0.0,1894340.0,8593744.0,42527945.0,22142.0
2021-04-02,1886,11,84334.0,63.8,76561.0,38.2,0.0,0.0,1793661.0,8694423.0,41086032.0,20380.0
2021-04-03,1724,11,109835.0,64.9,88892.0,39.0,0.0,0.0,1862201.0,8625883.0,39692207.0,14760.0
2021-04-04,1217,15,41276.0,65.19999999999999,27349.0,39.3,0.0,0.0,2027579.0,8460505.0,32740171.0,21029.0
2021-04-05,974,8,68182.0,65.9,80094.0,40.099999999999994,0.0,0.0,1891252.0,8596832.0,42625091.0,24122.0
2021-04-06,1139,10,61434.0,66.4,77121.0,40.900000000000006,0.0,0.0,1827860.0,8660224.0,41809260.0,17886.0
2021-04-07,1841,3,100239.0,67.4,125984.0,42.0,0.0,0.0,1846577.0,8641507.0,43317771.0,19841.0
2021-04-08,2087,16,115370.0,68.5,147628.0,43.4,0.0,0.0,1763647.0,8724437.0,43650760.0,18821.0
2021-04-09,2283,8,122770.0,69.7,146915.0,44.8,0.0,0.0,1696257.0,8791827.0,44167196.0,20286.0
2021-04-10,2093,13,119531.0,70.80000000000001,131015.0,46.0,0.0,0.0,1811737.0,8676347.0,40995855.0,19795.0
2021-04-11,1568,14,80491.0,71.5,89070.0,46.900000000000006,0.0,0.0,1947650.0,8540434.0,38277022.0,18449.0
2021-04-12,1257,12,86303.0,72.4,103863.0,47.9,0.0,0.0,1858776.0,8629308.0,45316914.0,18184.0
2021-04-13,1899,11,63658.0,73.1,79105.0,48.6,0.0,0.0,1813473.0,8674611.0,46348330.0,13382.0
2021-04-14,2116,8,89922.0,73.80000000000001,133173.0,50.0,0.0,0.0,1886438.0,8601646.0,45184760.0,14678.0
2021-04-15,2438,5,77446.0,74.7,122857.0,51.1,0.0,0.0,1798246.0,8689838.0,45879471.0,15316.0
2021-04-16,2301,9,80362.0,75.4,126519.0,52.3,0.0,0.0,1713667.0,8774417.0,49060839.0,15907.0
2021-04-17,2167,16,72220.0,76.1,87920.0,53.099999999999994,0.0,0.0,1819857.0,8668227.0,41133821.0,12864.0
2021-04-18,1560,14,52463.0,76.6,64547.0,53.7,0.0,0.0,1974607.0,8513477.0,38448971.0,17882.0
2021-04-19,1156,10,56433.0,77.1,76032.0,54.5,0.0,0.0,1841338.0,8646746.0,44180539.0,17803.0
2021-04-20,1562,13,44388.0,77.5,70431.0,55.1,0.0,0.0,1747675.0,8740409.0,46476940.0,12191.0
2021-04-21,1990,10,54826.0,78.1,111487.0,56.2,0.0,0.0,1824054.0,8664030.0,44952693.0,14944.0
2021-04-22,2214,15,58422.0,78.6,104486.0,57.2,0.0,0.0,1887422.0,8600662.0,37766970.0,16557.0
2021-04-23,1947,14,68179.0,79.30000000000001,100142.0,58.2,0.0,0.0,1801862.0,8686222.0,38382823.0,17364.0
2021-04-24,2407,11,50761.0,79.8,68903.0,58.8,0.0,0.0,1895539.0,8592545.0,33485284.0,15424.0
2021-04-25,1465,14,47411.0,80.19999999999999,44945.0,59.3,0.0,0.0,1995442.0,8492642.0,31117297.0,17189.0
2021-04-26,1021,10,43884.0,80.6,54778.0,59.7,0.0,0.0,1876228.0,8611856.0,38465811.0,17615.0
2021-04-27,1424,10,45786.0,81.1,70899.0,60.5,0.0,0.0,1892504.0,8595580.0,37515699.0,17773.0
2021-04-28,1769,16,29884.0,81.30000000000001,61887.0,61.1,1.0,0.0,1890437.0,8597647.0,38185995.0,17419.0
2021-04-29,2243,9,45786.0,81.69999999999999,87238.0,61.8,0.0,0.0,1852152.0,8635932.0,40410875.0,16778.0
2021-04-30,1980,14,50258.0,82.30000000000001,117420.0,63.0,0.0,0.0,1819161.0,8668923.0,39230293.0,18636.0
2021-05-01,1706,11,38561.0,82.6,107022.0,64.0,0.0,0.0,1898949.0,8589135.0,35611644.0,16674.0
2021-05-02,1333,6,31609.0,82.9,77661.0,64.7,0.0,0.0,2016178.0,8471906.0,31284847.0,19156.0
2021-05-03,912,12,24335.0,83.1,59383.0,65.3,0.0,0.0,1856720.0,8631364.0,37248643.0,15327.0
2021-05-04,1261,16,22656.0,83.4,67501.0,65.9,0.0,0.0,1863225.0,8624859.0,37930230.0,14453.0
2021-05-05,1700,17,27632.0,83.6,72410.0,66.6,0.0,0.0,1878689.0,8609395.0,39920191.0,14414.0
2021-05-06,1725,14,32588.0,83.9,79514.0,67.4,0.0,0.0,1860765.0,8627319.0,40351696.0,15607.0
2021-05-07,1523,8,36402.0,84.30000000000001,85417.0,68.2,0.0,0.0,1793765.0,8694319.0,38785914.0,17422.0
2021-05-08,1378,14,27979.0,84.6,62367.0,68.80000000000001,0.0,0.0,1895429.0,8592655.0,35417223.0,14786.0
2021-05-09,1141,14,19168.0,84.7,48164.0,69.3,0.0,0.0,2020401.0,8467683.0,31853079.0,17663.0
2021-05-10,662,5,20259.0,84.9,48419.0,69.80000000000001,0.0,0.0,1860526.0,8627558.0,39841983.0,16031.0
2021-05-11,994,20,18721.0,85.1,42718.0,70.19999999999999,0.0,0.0,1861494.0,8626590.0,38608806.0,15996.0
2021-05-12,1320,11,22624.0,85.30000000000001,53260.0,70.7,0.0,0.0,1859822.0,8628262.0,39062114.0,15850.0
2021-05-13,1295,8,36489.0,85.6,56635.0,71.19999999999999,0.0,0.0,1859619.0,8628465.0,39800995.0,14744.0
2021-05-14,1143,16,39577.0,86.0,59631.0,71.80000000000001,0.0,0.0,1793891.0,8694193.0,41473725.0,15772.0
2021-05-15,1077,11,40274.0,86.4,43189.0,72.19999999999999,0.0,0.0,1871478.0,8616606.0,37247873.0,14535.0
2021-05-16,808,14,33511.0,86.8,32687.0,72.5,0.0,0.0,1966275.0,8521809.0,32894332.0,17402.0
2021-05-17,501,18,44164.0,87.2,37788.0,72.9,0.0,0.0,1902353.0,8585731.0,41155285.0,14153.0
2021-05-18,787,9,34795.0,87.5,28391.0,73.19999999999999,0.0,0.0,1842945.0,8645139.0,38722525.0,15270.0
2021-05-19,1148,13,46479.0,87.9,39978.0,73.5,0.0,0.0,1859054.0,8629030.0,41666436.0,15363.0
2021-05-20,1068,18,44603.0,88.3,45403.0,73.9,0.0,0.0,1855917.0,8632167.0,40791839.0,16709.0
2021-05-21,969,15,45429.0,88.80000000000001,46307.0,74.4,0.0,0.0,1776079.0,8712005.0,40687039.0,19083.0
2021-05-22,1054,10,39184.0,89.19999999999999,32388.0,74.7,0.0,0.0,1873843.0,8614241.0,36404037.0,17816.0
2021-05-23,626,7,27797.0,89.4,28076.0,74.9,0.0,0.0,1918224.0,8569860.0,35729959.0,20816.0
2021-05-24,445,10,29553.0,89.7,26269.0,75.19999999999999,0.0,0.0,1821775.0,8666309.0,38872888.0,19434.0
2021-05-25,711,8,23512.0,89.9,20609.0,75.4,0.0,0.0,1929473.0,8558611.0,36938987.0,14126.0
2021-05-26,875,13,30515.0,90.19999999999999,28202.0,75.7,0.0,0.0,1870965.0,8617119.0,36784030.0,13628.0
2021-05-27,880,8,29177.0,90.6,31770.0,76.0,0.0,0.0,1891387.0,8596697.0,37711359.0,15680.0
2021-05-28,730,6,28869.0,90.80000000000001,31293.0,76.3,0.0,0.0,1814857.0,8673227.0,37715684.0,14357.0
2021-05-29,679,8,23212.0,91.1,22807.0,76.5,0.0,0.0,1858343.0,8629741.0,34447348.0,14108.0
2021-05-30,470,8,15742.0,91.19999999999999,17164.0,76.7,0.0,0.0,1950912.0,8537172.0,31609142.0,16327.0
2021-05-31,310,7,8731.0,91.19999999999999,8932.0,76.7,0.0,0.0,1966910.0,8521174.0,34803904.0,17935.0
2021-06-01,289,11,16666.0,91.4,20965.0,77.0,0.0,0.0,1858105.0,8629979.0,38541563.0,14199.0
2021-06-02,421,9,14948.0,91.6,15725.0,77.1,0.0,0.0,1840612.0,8647472.0,36942744.0,13339.0
2021-06-03,684,12,21432.0,91.7,31776.0,77.4,0.0,0.0,1838786.0,8649298.0,38920994.0,15060.0
2021-06-04,603,5,24434.0,92.0,36672.0,77.69999999999999,0.0,0.0,1784402.0,8703682.0,39179629.0,16040.0
2021-06-05,517,6,17656.0,92.1,27937.0,78.1,0.0,0.0,1873644.0,8614440.0,35451501.0,14949.0
2021-06-06,368,6,12506.0,92.3,22658.0,78.2,0.0,0.0,1962998.0,8525086.0,32179713.0,17195.0
2021-06-07,273,11,18670.0,92.5,39281.0,78.6,0.0,0.0,1848703.0,8639381.0,39743145.0,15820.0
2021-06-08,382,5,15739.0,92.6,28850.0,78.8,0.0,0.0,1875952.0,8612132.0,38302979.0,13967.0
2021-06-09,462,0,15682.0,92.8,30859.0,79.1,0.0,0.0,1869266.0,8618818.0,36947224.0,13631.0
2021-06-10,481,11,20382.0,93.0,35903.0,79.5,0.0,0.0,1823393.0,8664691.0,36850741.0,14568.0
2021-06-11,478,9,15129.0,93.1,27304.0,79.7,0.0,0.0,1783968.0,8704116.0,39200567.0,14915.0
2021-06-12,456,6,15863.0,93.30000000000001,31128.0,80.1,0.0,0.0,1859254.0,8628830.0,35323639.0,14069.0
2021-06-13,333,4,12301.0,93.4,22923.0,80.30000000000001,0.0,0.0,1997428.0,8490656.0,31664349.0,17246.0
2021-06-14,202,6,14799.0,93.4,46591.0,80.69999999999999,0.0,0.0,1884330.0,8603754.0,36837267.0,14923.0
2021-06-15,327,7,15176.0,93.6,29862.0,81.0,0.0,0.0,1837086.0,8650998.0,39327138.0,14326.0
2021-06-16,504,3,16716.0,93.69999999999999,27396.0,81.30000000000001,0.0,0.0,1891127.0,8596957.0,37596754.0,13920.0
2021-06-17,423,5,18491.0,93.9,29024.0,81.5,0.0,0.0,1869309.0,8618775.0,39126586.0,14664.0
2021-06-18,468,3,18698.0,94.1,27620.0,81.9,0.0,0.0,1814734.0,8673350.0,39209865.0,15341.0
2021-06-19,417,4,14964.0,94.2,21046.0,82.0,0.0,0.0,1880138.0,8607946.0,35422932.0,14743.0
2021-06-20,323,3,14037.0,94.4,19008.0,82.2,0.0,0.0,1980645.0,8507439.0,30585679.0,17597.0
2021-06-21,209,8,10294.0,94.4,10497.0,82.30000000000001,0.0,0.0,1855450.0,8632634.0,38865122.0,14100.0
2021-06-22,325,3,12097.0,94.5,16150.0,82.5,0.0,0.0,1866260.0,8621824.0,35310343.0,13926.0
2021-06-23,484,4,16985.0,94.69999999999999,19069.0,82.69999999999999,0.0,0.0,1877934.0,8610150.0,36939791.0,14834.0
2021-06-24,434,1,17830.0,94.9,21685.0,82.9,0.0,0.0,1870614.0,8617470.0,40011718.0,17522.0
2021-06-25,420,11,17737.0,95.1,21730.0,83.1,0.0,0.0,1798646.0,8689438.0,39432408.0,17576.0
2021-06-26,433,9,13549.0,95.2,15607.0,83.2,0.0,0.0,1899738.0,8588346.0,35432319.0,15286.0
2021-06-27,330,1,13901.0,95.30000000000001,15898.0,83.4,0.0,0.0,2018721.0,8469363.0,33421969.0,19286.0
2021-06-28,226,3,10217.0,95.4,10983.0,83.5,0.0,0.0,1885991.0,8602093.0,39931801.0,15981.0
2021-06-29,416,2,11132.0,95.5,12345.0,83.6,0.0,0.0,1915961.0,8572123.0,37169724.0,21519.0
2021-06-30,449,4,371155.0,99.0,274973.0,86.2,0.0,0.0,1889040.0,8599044.0,39491092.0,22222.0
2021-07-01,518,5,18031.0,99.2,21187.0,86.4,0.0,0.0,1855834.0,8632250.0,40213206.0,22282.0
2021-07-02,501,7,21312.0,99.4,23760.0,86.6,0.0,0.0,1810830.0,8677254.0,40551678.0,26550.0
2021-07-03,520,5,10967.0,99.5,10412.0,86.7,0.0,0.0,1851638.0,8636446.0,40548981.0,31938.0
2021-07-04,453,2,8624.0,99.7,8581.0,86.80000000000001,0.0,0.0,2016533.0,8471551.0,38151127.0,30202.0
2021-07-05,303,3,12125.0,99.7,10688.0,86.9,0.0,0.0,1927597.0,8560487.0,43636194.0,31603.0
2021-07-06,283,2,8567.0,99.8,9428.0,87.0,0.0,0.0,2021473.0,8466611.0,37461813.0,24295.0
2021-07-07,676,8,13851.0,100.0,13833.0,87.1,0.0,0.0,1921287.0,8566797.0,39860038.0,28338.0
2021-07-08,783,4,14679.0,100.1,16127.0,87.3,0.0,0.0,1900870.0,8587214.0,42703602.0,30225.0
2021-07-09,718,4,16830.0,100.2,19005.0,87.5,0.0,0.0,1830994.0,8657090.0,42873647.0,30969.0
2021-07-10,741,6,13377.0,100.4,13458.0,87.6,0.0,0.0,1920570.0,8567514.0,39438442.0,29031.0
2021-07-11,682,4,11086.0,100.5,11714.0,87.7,0.0,0.0,2079012.0,8409072.0,34170741.0,26982.0
2021-07-12,533,3,12342.0,100.6,11153.0,87.80000000000001,0.0,0.0,1939219.0,8548865.0,40892800.0,24341.0
2021-07-13,886,3,12824.0,100.7,11927.0,88.0,0.0,0.0,1914111.0,8573973.0,41606445.0,24692.0
2021-07-14,1065,6,14983.0,100.8,13868.0,88.0,0.0,0.0,1950948.0,8537136.0,38949748.0,22699.0
2021-07-15,1102,4,17058.0,101.0,15577.0,88.19999999999999,0.0,0.0,1919473.0,8568611.0,40512171.0,23508.0
2021-07-16,1218,6,17685.0,101.2,15928.0,88.4,0.0,0.0,1867028.0,8621056.0,41487900.0,25440.0
2021-07-17,1228,7,13731.0,101.4,12531.0,88.4,0.0,0.0,1938460.0,8549624.0,38030826.0,23122.0
2021-07-18,943,4,12027.0,101.4,10741.0,88.6,0.0,0.0,2047137.0,8440947.0,33762160.0,26947.0
2021-07-19,780,2,15312.0,101.6,10752.0,88.7,0.0,0.0,1937457.0,8550627.0,39822420.0,23421.0
2021-07-20,1376,8,18990.0,101.8,11645.0,88.80000000000001,0.0,0.0,1882721.0,8605363.0,43310719.0,25196.0
2021-07-21,1734,6,21180.0,102.0,14036.0,89.0,0.0,0.0,1916001.0,8572083.0,41394099.0,24106.0
2021-07-22,1913,8,23372.0,102.2,14306.0,89.0,0.0,0.0,2007085.0,8480999.0,35093599.0,20851.0
2021-07-23,2266,11,23015.0,102.4,13167.0,89.19999999999999,0.0,0.0,1871523.0,8616561.0,40279682.0,24731.0
2021-07-24,2213,10,25801.0,102.69999999999999,14561.0,89.4,0.0,0.0,1957926.0,8530158.0,37488977.0,23018.0
2021-07-25,1758,11,18748.0,102.8,9075.0,89.4,0.0,0.0,2060094.0,8427990.0,33498903.0,26857.0
2021-07-26,1575,9,21832.0,103.0,11094.0,89.5,0.0,0.0,1912944.0,8575140.0,40857672.0,23233.0
2021-07-27,2526,15,22385.0,103.30000000000001,9440.0,89.6,0.0,0.0,1925056.0,8563028.0,41276824.0,23559.0
2021-07-28,3203,10,26690.0,103.5,13210.0,89.80000000000001,0.0,0.0,1975953.0,8512131.0,38329770.0,23184.0
2021-07-29,3570,17,31062.0,103.8,14130.0,89.80000000000001,0.0,0.0,1920942.0,8567142.0,42009923.0,23861.0
2021-07-30,3549,10,34552.0,104.2,15141.0,90.0,0.0,0.0,1855191.0,8632893.0,42185947.0,25182.0
2021-07-31,3621,14,26995.0,104.4,11330.0,90.1,0.0,0.0,1955921.0,8532163.0,38740965.0,23007.0
2021-08-01,2967,18,25127.0,104.6,10369.0,90.19999999999999,0.0,0.0,2074205.0,8413879.0,34332609.0,26896.0
2021-08-02,2166,13,28698.0,104.9,11251.0,90.3,0.0,0.0,1895838.0,8592246.0,40944404.0,23119.0
